id,sura,aya,arabic_text,URL,translation
5975,88,8,وُجُوهٞ يَوۡمَئِذٖ نَّاعِمَةٞ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5975.mp3,ፊቶች በዚያ ቀን ተቀማጣዮች ናቸው፡፡
5976,88,9,لِّسَعۡيِهَا رَاضِيَةٞ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5976.mp3,ለሥራቸው ተደሳቾች ናቸው፡፡
5977,88,10,فِي جَنَّةٍ عَالِيَةٖ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5977.mp3,በከፍተኛ ገነት ውስጥ ናቸው፡፡
5978,88,11,لَّا تَسۡمَعُ فِيهَا لَٰغِيَةٗ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5978.mp3,በውስጧ ውድቅን ነገር አይሰሙም፡፡
5979,88,12,فِيهَا عَيۡنٞ جَارِيَةٞ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5979.mp3,በውስጧ ፈሳሾች ምንጮች አልሉ፡፡
5980,88,13,فِيهَا سُرُرٞ مَّرۡفُوعَةٞ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5980.mp3,በውስጧ ከፍ የተደረጉ አልጋዎች አልሉ፡፡
5981,88,14,وَأَكۡوَابٞ مَّوۡضُوعَةٞ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5981.mp3,በተርታ የተኖሩ ብርጭቆዎችም፡፡
5982,88,15,وَنَمَارِقُ مَصۡفُوفَةٞ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5982.mp3,የተደረደሩ መከዳዎችም፡፡
5983,88,16,وَزَرَابِيُّ مَبۡثُوثَةٌ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5983.mp3,የተነጠፉ ስጋጃዎችም (አልሉ)፡፡
5984,88,17,أَفَلَا يَنظُرُونَ إِلَى ٱلۡإِبِلِ كَيۡفَ خُلِقَتۡ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5984.mp3,(ከሓዲዎች) አይመለከቱምን? ወደ ግመል እንዴት እነደተፈጠረች!
5985,88,18,وَإِلَى ٱلسَّمَآءِ كَيۡفَ رُفِعَتۡ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5985.mp3,ወደ ሰማይም እንዴት ከፍ እንደ ተደረገች!
5986,88,19,وَإِلَى ٱلۡجِبَالِ كَيۡفَ نُصِبَتۡ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5986.mp3,ወደ ተራራዎችም እንዴት እንደ ተቸከሉ!
5987,88,20,وَإِلَى ٱلۡأَرۡضِ كَيۡفَ سُطِحَتۡ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5987.mp3,ወደ ምድርም እንዴ እንደተዘረጋች (አይመለከቱምን?)
5988,88,21,فَذَكِّرۡ إِنَّمَآ أَنتَ مُذَكِّرٞ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5988.mp3,አስታውስም፤ አንተ አስታዋሽ ብቻ ነህና፡፡
5989,88,22,لَّسۡتَ عَلَيۡهِم بِمُصَيۡطِرٍ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5989.mp3,በእነርሱ ላይ ተሿሚ (አስገዳጅ) አይደለህም፡፡
5990,88,23,إِلَّا مَن تَوَلَّىٰ وَكَفَرَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5990.mp3,ግን (ከእውነት) የዞረና የካደ ሰው፤
5991,88,24,فَيُعَذِّبُهُ ٱللَّهُ ٱلۡعَذَابَ ٱلۡأَكۡبَرَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5991.mp3,አላህ ታላቁን ቅጣት ይቀጣዋል፡፡
5992,88,25,إِنَّ إِلَيۡنَآ إِيَابَهُمۡ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5992.mp3,መመለሻቸው ወደእኛ ብቻ ነው፡፡
5993,88,26,ثُمَّ إِنَّ عَلَيۡنَا حِسَابَهُم,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5993.mp3,ከዚያም ምርመራቸው በእኛ ላይ ብቻ ነው፡፡
5994,89,1,وَٱلۡفَجۡرِ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5994.mp3,በጎህ እምላለሁ፡፡
5995,89,2,وَلَيَالٍ عَشۡرٖ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5995.mp3,በዐሥር ሌሊቶችም፡፡
5996,89,3,وَٱلشَّفۡعِ وَٱلۡوَتۡرِ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5996.mp3,በጥንዱም በነጠላውም፡፡
5997,89,4,وَٱلَّيۡلِ إِذَا يَسۡرِ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5997.mp3,በሌሊቱም በሚኼድ ጊዜ፡፡
5998,89,5,هَلۡ فِي ذَٰلِكَ قَسَمٞ لِّذِي حِجۡرٍ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5998.mp3,በዚህ (መሓላ) ለባለ አእምሮ ታላቅ መሓላ አለበትን?
5999,89,6,أَلَمۡ تَرَ كَيۡفَ فَعَلَ رَبُّكَ بِعَادٍ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/5999.mp3,ጌታህ በዓድ እንዴት እንደ ሠራ አታውቅምን?
6000,89,7,إِرَمَ ذَاتِ ٱلۡعِمَادِ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6000.mp3,በኢረም በባለ ረዣዢሚቱ አዕማድ፡፡
6001,89,8,ٱلَّتِي لَمۡ يُخۡلَقۡ مِثۡلُهَا فِي ٱلۡبِلَٰدِ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6001.mp3,በዚያች ብጤዋ በአገሮች ውስጥ ያልተፈጠረ በኾነችው፡፡
6002,89,9,وَثَمُودَ ٱلَّذِينَ جَابُواْ ٱلصَّخۡرَ بِٱلۡوَادِ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6002.mp3,በሰሙድም በእነዚያ በሸለቆው ቋጥኝን የቆረጡ በኾኑት፡፡
6003,89,10,وَفِرۡعَوۡنَ ذِي ٱلۡأَوۡتَادِ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6003.mp3,በፈርዖንም ባለ ችካሎች በኾነው፡፡
6004,89,11,ٱلَّذِينَ طَغَوۡاْ فِي ٱلۡبِلَٰدِ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6004.mp3,በእነዚያ በአገሮች ላይ ግፍ የሠሩ፡፡
6005,89,12,فَأَكۡثَرُواْ فِيهَا ٱلۡفَسَادَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6005.mp3,በእርሷም ውስጥ ጥፋትን ያበዙ በኾኑት (እንዴት እንደሠራ አታውቅምን?)
6006,89,13,فَصَبَّ عَلَيۡهِمۡ رَبُّكَ سَوۡطَ عَذَابٍ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6006.mp3,በእነርሱ ላይም ጌታህ የቅጣትን አለንጋ አወረደባቸው፡፡
6007,89,14,إِنَّ رَبَّكَ لَبِٱلۡمِرۡصَادِ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6007.mp3,ጌታህ በመጠባበቂያ ላይ ነውና፡፡
6008,89,15,فَأَمَّا ٱلۡإِنسَٰنُ إِذَا مَا ٱبۡتَلَىٰهُ رَبُّهُۥ فَأَكۡرَمَهُۥ وَنَعَّمَهُۥ فَيَقُولُ رَبِّيٓ أَكۡرَمَنِ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6008.mp3,ሰውማ ጌታው በሞከረው ጊዜ፣ ባከበረውና ባጣቀመውም (ጊዜ) «ጌታዬ አከበረኝ (አበለጠኝ)» ይላል፡፡
6009,89,16,وَأَمَّآ إِذَا مَا ٱبۡتَلَىٰهُ فَقَدَرَ عَلَيۡهِ رِزۡقَهُۥ فَيَقُولُ رَبِّيٓ أَهَٰنَنِ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6009.mp3,በሞከረውና በእርሱ ላይ ሲሳዩን ባጠበበ ጊዜማ «ጌታዬ አሳነሰኝ» ይላል፡፡
6010,89,17,كَلَّاۖ بَل لَّا تُكۡرِمُونَ ٱلۡيَتِيمَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6010.mp3,ይከልከል፤ ይልቁንም የቲምን አታከብሩም፡፡
6011,89,18,وَلَا تَحَٰٓضُّونَ عَلَىٰ طَعَامِ ٱلۡمِسۡكِينِ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6011.mp3,ድኻንም በማብላት ላይ አትታዘዙም፡፡
6012,89,19,وَتَأۡكُلُونَ ٱلتُّرَاثَ أَكۡلٗا لَّمّٗا,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6012.mp3,የውርስንም ገንዘብ የመሰብሰብን አበላል ትበላላችሁ፡፡
6013,89,20,وَتُحِبُّونَ ٱلۡمَالَ حُبّٗا جَمّٗا,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6013.mp3,ገንዘብንም ብዙን መውደድ ትወዳላችሁ፡፡
6014,89,21,كَلَّآۖ إِذَا دُكَّتِ ٱلۡأَرۡضُ دَكّٗا دَكّٗا,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6014.mp3,ተዉ፤ ምድር ደጋግማ በተሰባበረች ጊዜ፤
6015,89,22,وَجَآءَ رَبُّكَ وَٱلۡمَلَكُ صَفّٗا صَفّٗا,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6015.mp3,መላእክትም ሰልፍ ሰልፍ ኾነው ጌታህ (ለሱ ክብር በምስማማ መልኩ) በመጣ ጊዜ፤
6016,89,23,وَجِاْيٓءَ يَوۡمَئِذِۭ بِجَهَنَّمَۚ يَوۡمَئِذٖ يَتَذَكَّرُ ٱلۡإِنسَٰنُ وَأَنَّىٰ لَهُ ٱلذِّكۡرَىٰ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6016.mp3,ገሀነምም በዚያ ቀን በተመጣች ጊዜ በዚያ ቀን ሰው (ጥፋቱን) ይገነዘባል፡፡ መገንዘብም ለእርሱ ከየቱ?
6017,89,24,يَقُولُ يَٰلَيۡتَنِي قَدَّمۡتُ لِحَيَاتِي,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6017.mp3,«ዋ እኔ! ምነው በሕይወቴ (መልካምን ሥራ) ባስቀደምኩ ኖሮ» ይላል፡፡
6018,89,25,فَيَوۡمَئِذٖ لَّا يُعَذِّبُ عَذَابَهُۥٓ أَحَدٞ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6018.mp3,በዚያ ቀንም የርሱን አቀጣጥ አንድም አይቀጣም፡፡
6019,89,26,وَلَا يُوثِقُ وَثَاقَهُۥٓ أَحَدٞ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6019.mp3,የእርሱንም አስተሳሰር አንድም አያስርም፡፡
6020,89,27,يَٰٓأَيَّتُهَا ٱلنَّفۡسُ ٱلۡمُطۡمَئِنَّةُ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6020.mp3,(ለአመነች ነፍስም) «አንቺ የረካሺው ነፍስ ሆይ!
6021,89,28,ٱرۡجِعِيٓ إِلَىٰ رَبِّكِ رَاضِيَةٗ مَّرۡضِيَّةٗ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6021.mp3,«ወዳጅ ተወዳጅ ኾነሽ ወደ ጌታሽ ተመለሺ፡፡
6022,89,29,فَٱدۡخُلِي فِي عِبَٰدِي,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6022.mp3,«በባሮቼም ውስጥ ግቢ፡፡
6023,89,30,وَٱدۡخُلِي جَنَّتِي,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6023.mp3,ገነቴንም ግቢ፤» (ትባላለች)፡፡
6024,90,1,لَآ أُقۡسِمُ بِهَٰذَا ٱلۡبَلَدِ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6024.mp3,በዚህ አገር (በመካ) እምላለሁ፡፡
6025,90,2,وَأَنتَ حِلُّۢ بِهَٰذَا ٱلۡبَلَدِ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6025.mp3,አንተ በዚህ አገር ሰፋሪ ስትኾን፡፡
6026,90,3,وَوَالِدٖ وَمَا وَلَدَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6026.mp3,በወላጂም በወለዳቸውም ሰዎች (በአዳምና በዘሮቹ ሁሉ እምላለሁ)፡፡
6027,90,4,لَقَدۡ خَلَقۡنَا ٱلۡإِنسَٰنَ فِي كَبَدٍ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6027.mp3,ሰውን ሁሉ በእርግጥ በልፋት ውስጥ ኾኖ ፈጠርነው፡፡
6028,90,5,أَيَحۡسَبُ أَن لَّن يَقۡدِرَ عَلَيۡهِ أَحَدٞ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6028.mp3,በእርሱ ላይ አንድም የማይችል መኾኑን ይጠረጥራልን?
6029,90,6,يَقُولُ أَهۡلَكۡتُ مَالٗا لُّبَدًا,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6029.mp3,«ብዙን ገንዘብ አጠፋሁ» ይላል፡፡
6030,90,7,أَيَحۡسَبُ أَن لَّمۡ يَرَهُۥٓ أَحَدٌ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6030.mp3,አንድም ያላየው መኾኑን ያስባልን?
6031,90,8,أَلَمۡ نَجۡعَل لَّهُۥ عَيۡنَيۡنِ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6031.mp3,ለእርሱ ሁለት ዓይኖችን አላደረግንለትምን?
6032,90,9,وَلِسَانٗا وَشَفَتَيۡنِ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6032.mp3,ምላስንና ሁለት ከንፈሮችንም፡፡
6033,90,10,وَهَدَيۡنَٰهُ ٱلنَّجۡدَيۡنِ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6033.mp3,ሁለትን መንገዶችም አልመራነውምን?
6034,90,11,فَلَا ٱقۡتَحَمَ ٱلۡعَقَبَةَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6034.mp3,ዓቀበቲቱንም አልወጣም፡፡
6035,90,12,وَمَآ أَدۡرَىٰكَ مَا ٱلۡعَقَبَةُ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6035.mp3,ዓቀበቲቱም (መውጣቷ) ምን እንደኾነች ምን አሳወቀህ?
6036,90,13,فَكُّ رَقَبَةٍ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6036.mp3,(እርሱ) ጫንቃን መልቀቅ ነው፡፡
6037,90,14,أَوۡ إِطۡعَٰمٞ فِي يَوۡمٖ ذِي مَسۡغَبَةٖ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6037.mp3,ወይም የረኃብ ባለቤት በኾነ ቀን ማብላት፡፡
6038,90,15,يَتِيمٗا ذَا مَقۡرَبَةٍ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6038.mp3,የዝምድና ባለቤት የኾነን የቲም፤
6039,90,16,أَوۡ مِسۡكِينٗا ذَا مَتۡرَبَةٖ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6039.mp3,ወይም የዐፈር ባለቤት የኾነን ድኻ (ማብላት ነው)፡፡
6040,90,17,ثُمَّ كَانَ مِنَ ٱلَّذِينَ ءَامَنُواْ وَتَوَاصَوۡاْ بِٱلصَّبۡرِ وَتَوَاصَوۡاْ بِٱلۡمَرۡحَمَةِ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6040.mp3,(ዐቀበቲቱን አልወጣም)፡፡ ከዚያም ከነዚያ ከአመኑትና በመታገስ አደራ ከተባባሉት፣ በማዘንም አደራ ከተባባሉት ሰዎች አልኾነም፡፡
6041,90,18,أُوْلَٰٓئِكَ أَصۡحَٰبُ ٱلۡمَيۡمَنَةِ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6041.mp3,እነዚያ (ይህንን የፈጸሙ) የቀኝ ጓዶች ናቸው፡፡
6042,90,19,وَٱلَّذِينَ كَفَرُواْ بِـَٔايَٰتِنَا هُمۡ أَصۡحَٰبُ ٱلۡمَشۡـَٔمَةِ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6042.mp3,እነዚያም በአንቀጾቻችን የካዱት እነርሱ የግራ ጓዶች ናቸው፡፡
6043,90,20,عَلَيۡهِمۡ نَارٞ مُّؤۡصَدَةُۢ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6043.mp3,በእነርሱ ላይ የተዘጋች እሳት አልለች፡፡
6044,91,1,وَٱلشَّمۡسِ وَضُحَىٰهَا,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6044.mp3,በፀሐይና በብርሃኗ እምላለሁ፡፡
6045,91,2,وَٱلۡقَمَرِ إِذَا تَلَىٰهَا,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6045.mp3,በጨረቃም በተከተላት ጊዜ፤
6046,91,3,وَٱلنَّهَارِ إِذَا جَلَّىٰهَا,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6046.mp3,በቀኑም (ፀሐይን) በገለጻት ጊዜ፤
6047,91,4,وَٱلَّيۡلِ إِذَا يَغۡشَىٰهَا,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6047.mp3,በሌሊቱም በሸፈናት ጊዜ፤
6048,91,5,وَٱلسَّمَآءِ وَمَا بَنَىٰهَا,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6048.mp3,በሰማይቱም በገነባትም (ጌታ)፤
6049,91,6,وَٱلۡأَرۡضِ وَمَا طَحَىٰهَا,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6049.mp3,በምድሪቱም በዘረጋትም፤
6050,91,7,وَنَفۡسٖ وَمَا سَوَّىٰهَا,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6050.mp3,በነፍስም ባስተካከላትም፤
6051,91,8,فَأَلۡهَمَهَا فُجُورَهَا وَتَقۡوَىٰهَا,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6051.mp3,አመጽዋንና ፍርሃትዋንም ባሳወቃት (አምላክ እምላለሁ)፡፡
6052,91,9,قَدۡ أَفۡلَحَ مَن زَكَّىٰهَا,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6052.mp3,(ከኀጢኣት) ያጠራት ሰው ፍላጎቱን በእርግጥ አገኘ፡፡
6053,91,10,وَقَدۡ خَابَ مَن دَسَّىٰهَا,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6053.mp3,(በኀጢኣት) የሸፈናትም ሰው በእውነት አፈረ፡፡
6054,91,11,كَذَّبَتۡ ثَمُودُ بِطَغۡوَىٰهَآ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6054.mp3,ሠሙድ ወሰን በማለፍዋ አስተባበለች፡፡
6055,91,12,إِذِ ٱنۢبَعَثَ أَشۡقَىٰهَا,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6055.mp3,ጠማማዋ በተንቀሳቀሰ ጊዜ፡፡
6056,91,13,فَقَالَ لَهُمۡ رَسُولُ ٱللَّهِ نَاقَةَ ٱللَّهِ وَسُقۡيَٰهَا,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6056.mp3,ለእነርሱም የአላህ መልክተኛ (ሷሊህ) «የአላህን ግመል የመጠጥ ተራዋንም (ተጠንቀቁ)» አላቸው፡፡
6057,91,14,فَكَذَّبُوهُ فَعَقَرُوهَا فَدَمۡدَمَ عَلَيۡهِمۡ رَبُّهُم بِذَنۢبِهِمۡ فَسَوَّىٰهَا,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6057.mp3,አስተባበሉትም፡፡ (ቋንጃዋን) ወጓትም፡፡ በኀጢኣታቸውም ምክንያት ጌታቸው (ቅጣትን) በእነርሱ ላይ ደመደመባቸው፤ አስተካከላትም፡፡
6058,91,15,وَلَا يَخَافُ عُقۡبَٰهَا,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6058.mp3,ፍጻሜዋንም (የምታስከትለውን) አያፈራም፡፡
6059,92,1,وَٱلَّيۡلِ إِذَا يَغۡشَىٰ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6059.mp3,በሌሊቱ እምላለሁ (በጨለማው) በሚሸፍን ጊዜ፡፡
6060,92,2,وَٱلنَّهَارِ إِذَا تَجَلَّىٰ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6060.mp3,በቀኑም፤ በተገለጸ ጊዜ፡፡
6061,92,3,وَمَا خَلَقَ ٱلذَّكَرَ وَٱلۡأُنثَىٰٓ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6061.mp3,ወንድንና ሴትን በፈጠረውም (አምላክ እምላለሁ)፡፡
6062,92,4,إِنَّ سَعۡيَكُمۡ لَشَتَّىٰ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6062.mp3,ሥራችሁ በእርግጥ የተለያየ ነው፡፡
6063,92,5,فَأَمَّا مَنۡ أَعۡطَىٰ وَٱتَّقَىٰ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6063.mp3,የሰጠ ሰውማ ጌታውን የፈራም፡፡
6064,92,6,وَصَدَّقَ بِٱلۡحُسۡنَىٰ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6064.mp3,በመልካሚቱም (እምነት) ያረጋገጠ፤
6065,92,7,فَسَنُيَسِّرُهُۥ لِلۡيُسۡرَىٰ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6065.mp3,ለገሪቱ ሥራ እናዘጋጀዋለን፡፡
6066,92,8,وَأَمَّا مَنۢ بَخِلَ وَٱسۡتَغۡنَىٰ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6066.mp3,የሰሰተ ሰውማ የተብቃቃም፤ (በራሱ የተመካ)፤
6067,92,9,وَكَذَّبَ بِٱلۡحُسۡنَىٰ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6067.mp3,በመልካሚቱ (እምነት) ያሰተባበለም፤
6068,92,10,فَسَنُيَسِّرُهُۥ لِلۡعُسۡرَىٰ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6068.mp3,ለክፉይቱ ሥራ እናዘጋጀዋለን፡፡
6069,92,11,وَمَا يُغۡنِي عَنۡهُ مَالُهُۥٓ إِذَا تَرَدَّىٰٓ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6069.mp3,በወደቀም ጊዜ ገንዘቡ ከእርሱ ምንም አይጠቅመውም፡፡
6070,92,12,إِنَّ عَلَيۡنَا لَلۡهُدَىٰ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6070.mp3,ቅኑን መንገድ መግለጽ በእኛ ላይ አለብን፡፡
6071,92,13,وَإِنَّ لَنَا لَلۡأٓخِرَةَ وَٱلۡأُولَىٰ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6071.mp3,መጨረሻይቱም መጀመሪያይቱም ዓለም የእኛ ናቸው፡፡
6072,92,14,فَأَنذَرۡتُكُمۡ نَارٗا تَلَظَّىٰ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6072.mp3,የምትንቀለቀልንም እሳት አስጠነቀቅኳችሁ (በላቸው)፡፡
6073,92,15,لَا يَصۡلَىٰهَآ إِلَّا ٱلۡأَشۡقَى,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6073.mp3,ከጠማማ በቀር ሌላ የማይገባት የኾነችን፡፡
6074,92,16,ٱلَّذِي كَذَّبَ وَتَوَلَّىٰ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6074.mp3,ያ ያስተባበለና ከትዕዛዝ የሸሸው፡፡
6075,92,17,وَسَيُجَنَّبُهَا ٱلۡأَتۡقَى,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6075.mp3,አላህን በጣም ፈሪውም በእርግጥ ይርቃታል፡፡
6076,92,18,ٱلَّذِي يُؤۡتِي مَالَهُۥ يَتَزَكَّىٰ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6076.mp3,ያ የሚጥራራ ኾኖ ገንዘቡን (ለድኾች) የሚሰጠው፡፡
6077,92,19,وَمَا لِأَحَدٍ عِندَهُۥ مِن نِّعۡمَةٖ تُجۡزَىٰٓ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6077.mp3,ለአንድም ሰው እርሱ ዘንድ የምትመለስ ውለታ የለችም፡፡
6078,92,20,إِلَّا ٱبۡتِغَآءَ وَجۡهِ رَبِّهِ ٱلۡأَعۡلَىٰ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6078.mp3,ግን የታላቅ ጌታውን ውዴታ ለመፈለግ (ይህንን ሠራ)፡፡
6079,92,21,وَلَسَوۡفَ يَرۡضَىٰ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6079.mp3,ወደፊትም በእርግጥ ይደሰታል፡፡
6080,93,1,وَٱلضُّحَىٰ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6080.mp3,በረፋዱ እምላለሁ፡፡
6081,93,2,وَٱلَّيۡلِ إِذَا سَجَىٰ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6081.mp3,በሌሊቱም ጸጥ ባለ ጊዜ፤
6082,93,3,مَا وَدَّعَكَ رَبُّكَ وَمَا قَلَىٰ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6082.mp3,ጌታህ አላሰናበተህም፤ አልጠላህምም፡፡
6083,93,4,وَلَلۡأٓخِرَةُ خَيۡرٞ لَّكَ مِنَ ٱلۡأُولَىٰ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6083.mp3,መጨረሻይቱም (ዓለም) ከመጀመሪያይቱ ይልቅ ላንተ በላጭ ናት፡፡
6084,93,5,وَلَسَوۡفَ يُعۡطِيكَ رَبُّكَ فَتَرۡضَىٰٓ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6084.mp3,ጌታህም ወደ ፊት (ብዙን ስጦታ) በእርግጥ ይሰጥሃል፡፡ ትደሰታለህም፡፡
6085,93,6,أَلَمۡ يَجِدۡكَ يَتِيمٗا فَـَٔاوَىٰ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6085.mp3,የቲም ኾነህ አላገኘህምና አላስጠጋህምን? (አስጠግቶሃል)፡፡
6086,93,7,وَوَجَدَكَ ضَآلّٗا فَهَدَىٰ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6086.mp3,የሳትክም ኾነህ አገኘህ መራህም፡፡
6087,93,8,وَوَجَدَكَ عَآئِلٗا فَأَغۡنَىٰ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6087.mp3,ድኻም ኾነህ አገኘህ፤ አከበረህም፡፡
6088,93,9,فَأَمَّا ٱلۡيَتِيمَ فَلَا تَقۡهَرۡ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6088.mp3,የቲምንማ አትጨቁን፡፡
6089,93,10,وَأَمَّا ٱلسَّآئِلَ فَلَا تَنۡهَرۡ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6089.mp3,ለማኝንም አትገላምጥ፡፡
6090,93,11,وَأَمَّا بِنِعۡمَةِ رَبِّكَ فَحَدِّثۡ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6090.mp3,በጌታህም ጸጋ አውራ፤ (ግለጻት)፡፡
6091,94,1,أَلَمۡ نَشۡرَحۡ لَكَ صَدۡرَكَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6091.mp3,ልብህን ለአንተ አላሰፋንልህምን? (አስፍተንልሃል)፡፡
6092,94,2,وَوَضَعۡنَا عَنكَ وِزۡرَكَ,https://cdn.islamic.network/quran/audio/64/ar.alafasy/6092.mp3,ሸክምህንም ካንተ አውርደንልሃል፡፡
